example_id,statement,legal_passages,label,score
q-322,Nam từ đủ 18 tuổi trở lên có thể kết hôn.,"Điều kiện kết hôn

1. Nam, nữ kết hôn với nhau phải tuân theo các điều kiện sau đây:

a) Nam từ đủ 20 tuổi trở lên, nữ từ đủ 18 tuổi trở lên",No,9.532973102584396
q-65,Thời hạn tạm trú tối đa là hai năm nếu không gia hạn.,"2. Thời hạn tạm trú tối đa là 02 năm và có thể tiếp tục gia hạn nhiều lần

3. Công dân không được đăng ký tạm trú mới tại chỗ ở quy định tại Điều 23 của Luật này.",Yes,4.669837176230584
q-258,Khi tài sản chung được một trong các chủ sở hữu chung sở hữu toàn bộ thì sở hữu chung sẽ chấm dứt.,2. Một trong số các chủ sở hữu chung được hưởng toàn bộ tài sản chung,Yes,9.114984138721454
q-584,"Người tập sự hành nghề luật sư được liên hệ với cá nhân, cơ quan, tổ chức để thực hiện việc bào chữa, đại diện, bảo về quyền, lợi ích hợp pháp của khách hàng.","2. Giúp luật sư hướng dẫn thực hiện các công việc quy định tại khoản 3 Điều 14 của Luật luật sư, đồng thời được liên hệ với cá nhân, cơ quan, tổ chức để thực hiện các quyền, nghĩa vụ và các hoạt động có liên quan đến việc bào chữa, đại diện, bảo vệ quyền, lợi ích hợp pháp của khách hàng hoặc hoạt động tư vấn pháp luật",No,12.995047828683605
q-514,Chi nhánh của công ty luật nước ngoài tại Việt Nam không được nhận người tập sự hành nghề luật sư khi chỉ có sự đồng ý bằng văn bản của Sở Tư pháp nơi Chi nhánh của công ty luật nước ngoài tại Việt Nam đặt trụ sở.,"Chi nhánh của tổ chức hành nghề luật sư Việt Nam, chi nhánh của công ty luật nước ngoài tại Việt Nam được nhận người tập sự hành nghề luật sư khi có ủy quyền bằng văn bản của người đứng đầu tổ chức hành nghề luật sư hoặc Giám đốc công ty luật nước ngoài tại Việt Nam.",Yes,22.261349058050573
q-64,Thành viên hộ gia đình không được tách hộ để đăng ký thường trú tại cùng một chỗ ở hợp pháp.,"Tách hộ

1. Thành viên hộ gia đình được tách hộ để đăng ký thường trú tại cùng một chỗ ở hợp pháp khi đáp ứng các điều kiện sau đây:

a) Có năng lực hành vi dân sự đầy đủ; trường hợp có nhiều thành viên cùng đăng ký tách hộ để lập thành một hộ gia đình mới thì trong số các thành viên đó có ít nhất một người có năng lực hành vi dân sự đầy đủ",No,13.171062350098651
q-526,"Theo quy định của Luật Luật sư, thì thẩm quyền tổ chức kiểm tra kết quả tập sự hành nghề luật sư là Hội đồng tư vấn do Bộ Giáo dục và Đào tạo thành lập.",Người được miễn tập sự hành nghề luật sư theo quy định tại khoản 1 Điều 16 của Luật này thì không phải tham dự kiểm tra kết quả tập sự hành nghề luật sư,No,6.249147421183167
q-252,"Đại diện theo pháp luật của cá nhân chưa thành niên là cha, mẹ hoặc người giám hộ theo bộ luật dân sự quy định.","Đại diện theo pháp luật của cá nhân

1. Cha, mẹ đối với con chưa thành niên",Yes,10.710438018703739
q-446,"Sở Tư pháp không có thẩm quyền thu hồi Giấy phép thành lập của chi nhánh, công ty luật nước ngoài.","2. Bộ Tư pháp quyết định thu hồi Giấy phép thành lập của chi nhánh, công ty luật nước ngoài",Yes,7.59361318779756
q-215,"Người sử dụng trái phép tần số vô tuyến dành riêng cho mục đích cấp cứu, an toàn, tìm kiếm, cứu hộ, cứu nạn, quốc phòng, an ninh và gây thiệt hại 200.000.000 đồng đến 500.000.000 đồng hoặc chưa được xóa án tích về tội này sẽ có thể bị phạt cải tạo không giam giữ đến 3 năm.","Tội sử dụng trái phép tần số vô tuyến điện dành riêng cho mục đích cấp cứu, an toàn, tìm kiếm, cứu hộ, cứu nạn, quốc phòng, an ninh

1. Người nào sử dụng trái phép tần số vô tuyến điện dành riêng cho mục đích cấp cứu, an toàn, tìm kiếm, cứu hộ, cứu nạn, quốc phòng, an ninh vào mục đích khác gây thiệt hại từ 200.000.000 đồng đến dưới 500.000.000 đồng hoặc đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 50.000.000 đồng đến 100.000.000 đồng hoặc phạt cải tạo không giam giữ đến 03 năm",Yes,37.16246378915417
q-32,"Nhà giáo làm nhiệm vụ giảng dạy, giáo dục trong mọi cơ sở giáo dục.","Vị trí, vai trò của nhà giáo

1. Nhà giáo làm nhiệm vụ giảng dạy, giáo dục trong cơ sở giáo dục, trừ cơ sở giáo dục quy định tại điểm c khoản 1 Điều 65 của Luật này",No,4.0313857469148235
q-369,"Bộ Tài nguyên và Môi trường chỉ đạo, hướng dẫn việc lập bản đồ hành chính các cấp trong phạm vi cả nước và tổ chức thực hiện việc lập bản đồ hành chính toàn quốc, tỉnh, thành phố trực thuộc Trung ương.","2. Việc lập bản đồ hành chính được thực hiện theo quy định sau đây:

a) Bộ Tài nguyên và Môi trường chỉ đạo, hướng dẫn việc lập bản đồ hành chính các cấp trong phạm vi cả nước và tổ chức thực hiện việc lập bản đồ hành chính toàn quốc, tỉnh, thành phố trực thuộc trung ương",Yes,17.37183200072777
q-39,Ngày 20 tháng 11 hằng năm là ngày Nhà giáo Việt Nam.,"Ngày Nhà giáo Việt Nam

Ngày 20 tháng 11 hằng năm là ngày Nhà giáo Việt Nam.",Yes,3.5069814546502807
q-200,Nếu vi phạm các quy định sử dụng đất đai và lặp lại 2 lần trở lên thì bị phạt tù 20 năm.,"Tội vi phạm các quy định về sử dụng đất đai

1. Người nào lấn chiếm đất, chuyển quyền sử dụng đất hoặc sử dụng đất trái với các quy định của pháp luật về quản lý và sử dụng đất đai, đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 50.000.000 đồng đến 500.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm",No,10.40684118253519
q-262,"Nếu chủ sở hữu có bất động sản bị bịt kín bởi các bất động sản của các chủ sở hữu khác và không có đủ lối đi ra đường công cộng, có quyền yêu cầu các chủ sở hữu vây quanh dành cho mình một lối đi hợp lý trên đất của họ. Vị trí, chiều dài, chiều rộng sẽ do chủ sở hữu có bất động sản bị vây bọc đơn phương quyết định.","Quyền về lối đi qua

1. Chủ sở hữu có bất động sản bị vây bọc bởi các bất động sản của các chủ sở hữu khác mà không có hoặc không đủ lối đi ra đường công cộng, có quyền yêu cầu chủ sở hữu bất động sản vây bọc dành cho mình một lối đi hợp lý trên phần đất của họ",No,31.483131300551857
q-67,Người có quyết định của Tòa án tuyên bố mất tích hoặc đã chết thì bị xóa đăng ký tạm trú.,"Xóa đăng ký tạm trú

1. Người thuộc một trong các trường hợp sau đây thì bị xóa đăng ký tạm trú:

a) Chết; có quyết định của Tòa án tuyên bố mất tích hoặc đã chết",Yes,17.328740898192823
q-237,Mọi người thành niên đều có đầy đủ năng lực hành vi dân sự.,"2. Người thành niên có năng lực hành vi dân sự đầy đủ, trừ trường hợp quy định tại các điều 22, 23 và 24 của Bộ luật này.",No,3.463640599924989
q-554,"Luật sư có quyền không tham gia bồi dưỡng bắt buộc về chuyên môn, nghiệp vụ nếu muốn.","đ) Tham gia bồi dưỡng bắt buộc về chuyên môn, nghiệp vụ",No,15.769692219983725
q-302,Trong trường hợp người chết không để lại di chúc thì người thừa kế sẽ được xác định thừa kế theo pháp luật,"Những trường hợp thừa kế theo pháp luật

1. Thừa kế theo pháp luật được áp dụng trong trường hợp sau đây:

a) Không có di chúc",Yes,7.206379863780808
q-555,Luật sư có quyền không tham gia tố tụng trong các vụ án do cơ quan tiến hành tố tụng yêu cầu nếu muốn.,"c) Tham gia tố tụng đầy đủ, kịp thời trong các vụ án do cơ quan tiến hành tố tụng yêu cầu",No,20.101235115895136
q-377,Kỳ quy hoạch sử dụng đất là 10 năm.,"Kỳ quy hoạch, kế hoạch sử dụng đất

1. Kỳ quy hoạch sử dụng đất là 10 năm",Yes,3.295430192545625
q-435,Đối với những vụ án do cơ quan tiến hành tố tụng yêu cầu luật sư thì mức thù lao được trả cho 1 ngày làm việc của luật sư là 8 lần mức lương cơ sở và các khoản phụ cấp khác do Chính phủ quy định.,"Thù lao và chi phí cho luật sư trong trường hợp luật sư tham gia tố tụng theo yêu cầu của cơ quan tiến hành tố tụng

1. Đối với những vụ án do cơ quan tiến hành tố tụng yêu cầu luật sư thì mức thù lao được trả cho 01 ngày làm việc của luật sư là 0,4 lần mức lương cơ sở do Chính phủ quy định",No,33.56425917482579
q-17,"Nhà nước khuyến khích truyền bá tôn giáo, tiến hành các lễ nghi tôn giáo trong cơ sở giáo dục của hệ thống giáo dục quốc dân, cơ quan nhà nước, tổ chức chính trị, tổ chức chính trị - xã hội và lực lượng vũ trang nhân dân.","Không truyền bá tôn giáo trong cơ sở giáo dục

Không truyền bá tôn giáo, tiến hành các lễ nghi tôn giáo trong cơ sở giáo dục của hệ thống giáo dục quốc dân, cơ quan nhà nước, tổ chức chính trị, tổ chức chính trị - xã hội và lực lượng vũ trang nhân dân.",No,9.109932294306397
