text,label
bộ luật dân sự 2015: thực hiện hợp đồng song vụ: trường hợp các bên không thỏa thuận bên nào thực hiện nghĩa vụ trước thì các bên phải đồng thời thực hiện nghĩa vụ đối với nhau; nếu nghĩa vụ không thể thực hiện đồng thời thì nghĩa vụ nào khi thực hiện mất nhiều thời gian hơn thì nghĩa vụ đó phải không được thực hiện trước.,0
luật du lịch 2017: quyền và nghĩa vụ của hướng dẫn viên du lịch: hướng dẫn viên du lịch có nghĩa vụ sau đây:: hướng dẫn viên du lịch quốc tế và hướng dẫn viên du lịch nội địa không phải mang theo giấy tờ phân công nhiệm vụ của doanh nghiệp tổ chức chương trình du lịch và chương trình du lịch bằng tiếng việt trong khi hành nghề. trường hợp hướng dẫn khách du lịch quốc tế thì hướng dẫn viên du lịch phải mang theo chương trình du lịch bằng tiếng việt và tiếng nước ngoài.,0
"bộ luật dân sự 2015: thiệt hại được bồi thường do vi phạm hợp đồng: theo yêu cầu của người có quyền, tòa án có thể buộc người có nghĩa vụ bồi thường thiệt hại về tinh thần cho người có quyền. mức bồi thường do tòa án quyết định căn cứ vào nội dung vụ việc.",1
luật giáo dục 2019: phổ cập giáo dục và giáo dục bắt buộc: nhà nước thực hiện phổ cập giáo dục mầm non cho trẻ em 05 tuổi và phổ cập giáo dục trung học cơ sở.,1
"luật điện ảnh 2022: hợp tác đầu tư nước ngoài trong hoạt động điện ảnh: tổ chức, cá nhân nước ngoài không được hợp tác đầu tư với cơ sở điện ảnh việt nam để sản xuất, phát hành, phổ biến phim theo quy định của pháp luật về đầu tư dưới hình thức sau đây:: thành lập tổ chức kinh tế có vốn đầu tư nước ngoài, đầu tư góp vốn, mua cổ phần, mua phần vốn góp, trong đó, phần vốn của nhà đầu tư nước ngoài không vượt quá 51 % vốn điều lệ;",0
"luật tố tụng hành chính 2015: thẩm phán, hội thẩm nhân dân xét xử độc lập và chỉ tuân theo pháp luật: nghiêm cấm cơ quan, tổ chức, cá nhân can thiệp vào việc xét xử của thẩm phán, hội thẩm nhân dân dưới bất kỳ hình thức nào.",1
"luật tố tụng hành chính 2015: xem xét việc thay đổi, bổ sung, rút yêu cầu: trường hợp đương sự rút một phần hoặc toàn bộ yêu cầu của mình và việc rút yêu cầu của họ là tự nguyện thì hội đồng xét xử chấp nhận và đình chỉ xét xử đối với phần yêu cầu hoặc toàn bộ yêu cầu mà đương sự đã rút.",1
"luật du lịch 2017: quyền và nghĩa vụ của tổ chức, cá nhân quản lý điểm du lịch: tổ chức, cá nhân quản lý điểm du lịch có nghĩa vụ sau đây:: tạo điều kiện thuận lợi cho khách du lịch đến tham quan;",1
"luật cư trú 2020: xóa đăng ký tạm trú: người thuộc một trong các trường hợp sau đây thì bị xóa đăng ký tạm trú:: người đã đăng ký tạm trú tại chỗ ở do thuê, mượn, ở nhờ nhưng đã chấm dứt việc thuê, mượn, ở nhờ mà không đăng ký tạm trú tại chỗ ở khác;",1
"luật thanh tra 2022: trách nhiệm của đối tượng thanh tra, người đứng đầu cơ quan, tổ chức quản lý trực tiếp đối tượng thanh tra và cơ quan, tổ chức, cá nhân có liên quan: đối với những nội dung trong kết luận thanh tra mà chưa thực hiện không được ngay, trong thời hạn 10 ngày kể từ ngày công khai kết luận thanh tra, đối tượng thanh tra phải xây dựng kế hoạch thực hiện kết luận thanh tra trình người có thẩm quyền, trong đó nêu rõ tiến độ và giải thích lý do.",0
"luật phòng, chống bạo lực gia đình 2022: chủ thể tiến hành hòa giải: trong trường hợp cần thiết có thể mời chức sắc tôn giáo, già làng, trưởng bản, người có uy tín trong cộng đồng dân cư, người thân, người trong cơ quan, tổ chức của chủ thể có mâu thuẫn, tranh chấp và người không được đào tạo hoặc có kinh nghiệm về công tác xã hội, tâm lý học, người có kinh nghiệm trong công tác phòng, chống bạo lực gia đình tham gia hòa giải.",0
"luật thanh niên 2020: trách nhiệm của các bộ, cơ quan ngang bộ: hướng dẫn ủy ban nhân dân cấp tỉnh thực hiện chính sách, pháp luật đối với thanh niên thuộc thẩm quyền quản lý nhà nước về ngành, lĩnh vực;",1
"luật tố tụng hành chính 2015: người làm chứng: người làm chứng có các quyền, nghĩa vụ sau đây:: cung cấp toàn bộ thông tin, tài liệu, đồ vật mà mình có không được liên quan đến việc giải quyết vụ án;",0
"luật tố tụng hành chính 2015: hậu quả của việc đình chỉ giải quyết vụ án: tiền tạm ứng án phí, lệ phí mà đương sự đã nộp không được xử lý theo quy định của pháp luật về án phí, lệ phí tòa án.",0
"luật tố tụng hành chính 2015: người giám định: người giám định có các quyền, nghĩa vụ sau đây:: không được đọc tài liệu có trong hồ sơ vụ án liên quan đến đối tượng giám định; yêu cầu tòa án cung cấp tài liệu cần thiết cho việc giám định;",0
"luật phòng, chống bạo lực gia đình 2022: cơ sở cung cấp dịch vụ trợ giúp phòng, chống bạo lực gia đình: cơ sở quy định tại khoản 1 điều này không phải đáp ứng các điều kiện sau đây: ",0
"bộ luật dân sự 2015: người được quyền hưởng di sản: những người sau đây không được quyền hưởng di sản:: người có hành vi lừa dối, cưỡng ép hoặc ngăn cản người để lại di sản trong việc lập di chúc; giả mạo di chúc, sửa chữa di chúc, hủy di chúc, che giấu di chúc nhằm hưởng một phần hoặc toàn bộ di sản trái với ý chí của người để lại di sản.",0
"luật tổ chức viện kiểm sát nhân dân 2014: ủy ban kiểm sát viện kiểm sát quân sự trung ương: ủy ban kiểm sát viện kiểm sát quân sự trung ương họp do viện trưởng chủ trì để thảo luận và quyết định những vấn đề sau đây:: xem xét, đề nghị viện trưởng viện kiểm sát quân sự trung ương trình viện trưởng viện kiểm sát nhân dân tối cao bổ nhiệm lại, miễn nhiệm, cách chức kiểm sát viên cao cấp, kiểm sát viên trung cấp, kiểm sát viên sơ cấp đang công tác tại viện kiểm sát quân sự trung ương.",1
luật tố tụng hành chính 2015: phạm vi áp dụng thủ tục rút gọn: trường hợp luật khác có quy định về khiếu kiện hành chính áp dụng thủ tục rút gọn thì thực hiện theo quy định của luật này.,1
"luật tố tụng hành chính 2015: thời hiệu khiếu nại: thời hiệu khiếu nại là 10 ngày kể từ ngày người khiếu nại nhận không được hoặc biết được quyết định, hành vi tố tụng mà người đó cho rằng có vi phạm pháp luật.",0
"luật tổ chức viện kiểm sát nhân dân 2014: nhiệm vụ, quyền hạn của viện kiểm sát nhân dân khi kiểm sát việc tạm giữ, tạm giam: khi kiểm sát việc tạm giữ, tạm giam, viện kiểm sát nhân dân có nhiệm vụ, quyền hạn sau đây:: khởi tố hoặc yêu cầu cơ quan điều tra khởi tố vụ án hình sự khi phát hiện vụ việc có dấu hiệu tội phạm trong tạm giữ, tạm giam theo quy định của pháp luật;",1
"luật phòng, chống bạo lực gia đình 2022: xử lý tin báo, tố giác về hành vi bạo lực gia đình: quy trình tiếp nhận, xử lý tin báo, tố giác về hành vi bạo lực gia đình thực hiện theo quy định của chính phủ.",1
"luật thanh tra 2022: nhiệm vụ, quyền hạn của thanh tra tỉnh: trong lĩnh vực thanh tra, thanh tra tỉnh giúp ủy ban nhân dân cùng cấp quản lý nhà nước về công tác thanh tra và có nhiệm vụ, quyền hạn sau đây:: thanh tra lại vụ việc thanh tra hành chính đã có kết luận của thanh tra sở, thanh tra huyện nhưng phát hiện có dấu hiệu vi phạm pháp luật;",1
"bộ luật dân sự 2015: người giám hộ: trường hợp người có năng lực hành vi dân sự đầy đủ lựa chọn người giám hộ cho mình thì khi họ ở tình trạng cần không được giám hộ, cá nhân, pháp nhân được lựa chọn là người giám hộ nếu người này đồng ý. việc lựa chọn người giám hộ phải được lập thành văn bản có công chứng hoặc chứng thực.",0
"luật tố tụng hành chính 2015: quyền, nghĩa vụ tố tụng của cơ quan, tổ chức, cá nhân nước ngoài, chi nhánh, văn phòng đại diện của cơ quan, tổ chức nước ngoài, tổ chức quốc tế, cơ quan đại diện của tổ chức quốc tế tại việt nam: nhà nước việt nam có thể áp dụng nguyên tắc có đi có lại để hạn chế quyền tố tụng hành chính tương ứng của người nước ngoài, cơ quan, tổ chức nước ngoài, chi nhánh, văn phòng đại diện của cơ quan, tổ chức nước ngoài, cơ quan đại diện của tổ chức quốc tế tại việt nam mà tòa án của nước đó đã hạn chế quyền tố tụng hành chính đối với công dân việt nam, cơ quan, tổ chức việt nam, chi nhánh, văn phòng đại diện của cơ quan, tổ chức việt nam tại nước ngoài.",1
"luật dầu khí 2022: chuyển nhượng quyền lợi tham gia, quyền và nghĩa vụ của nhà thầu trong hợp đồng dầu khí: nhà thầu có quyền chuyển nhượng quyền lợi tham gia, quyền và nghĩa vụ của nhà thầu trong hợp đồng dầu khí. việc chuyển nhượng toàn bộ hoặc một phần quyền lợi tham gia, quyền và nghĩa vụ của nhà thầu trong hợp đồng dầu khí không phải đáp ứng các điều kiện sau đây:: bên chuyển nhượng có nghĩa vụ nộp thuế, phí và lệ phí liên quan đến việc chuyển nhượng theo quy định của pháp luật về thuế, phí và lệ phí và quy định khác của pháp luật có liên quan.",0
